,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.9809104800224304,0.6699637174606323,0.9658682346343994,1.4232075214385986,1.0099874883890152
RMSE,1.3211398124694824,0.7896146178245544,1.2158067226409912,2.0996859073638916,1.35656176507473
SMAPE,24.02435302734375,20.72790177142034,24.901800286279965,28.868169915186215,24.630556250057566
Corr,,,,,
MB Log,,,,,
SDP,117.0,188.0,164.0,154.0,155.75
