,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.9805696606636047,0.35286858677864075,0.9655781984329224,0.8948349952697754,0.7984628602862358
RMSE,1.321425437927246,0.4395713806152344,1.2160251140594482,1.6583936214447021,1.1588538885116577
SMAPE,24.01474835121468,10.808288073930585,24.894099823416095,22.745051971853595,20.61554705510374
Corr,,0.920148633924296,,0.7067669582567289,0.8134577960905125
MB Log,,,,,
SDP,117.0,-15.0,164.0,13.0,69.75
