,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.29027554392814636,0.3440636098384857,0.30255138874053955,0.6041898727416992,0.3852701038122177
RMSE,0.543351948261261,0.49997246265411377,0.561679482460022,1.1408426761627197,0.6864616423845291
SMAPE,5.547793140150096,9.140661896252242,6.224045949439479,9.439663821703766,7.588041201886396
Corr,0.9732877375648287,0.9045760645368401,0.9281931417276466,0.9076047813902715,0.9284154313048967
MB Log,,,,,
SDP,3.0,0.0,-17.0,-11.0,6.25
