,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.4805363416671753,0.34374961256980896,0.9659616947174072,1.423011302947998,0.8033147379755974
RMSE,0.7322202920913696,0.42683759331703186,1.2157366275787354,2.100127696990967,1.118730552494526
SMAPE,11.290780681453338,10.661562935250705,24.904281407186428,28.86192008240582,18.929636276574072
Corr,0.9047724794128,0.9188918837612691,,,0.9118321815870345
MB Log,,,,,
SDP,-3.0,-15.0,164.0,154.0,75.0
