,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.7561115622520447,0.43894657492637634,0.9659876227378845,1.4231680631637573,0.8960534557700157
RMSE,1.2009856700897217,0.5397946238517761,1.2157173156738281,2.0997748374938965,1.2640681117773056
SMAPE,18.374518825583262,13.057485695093709,24.904969097816778,28.866907407159673,21.300970256413354
Corr,0.6848187408806419,0.8877100232601017,,,0.7862643820703719
MB Log,,,,,
SDP,-6.0,-20.0,164.0,154.0,73.0
