,2014/15,2015/16,2016/17,2017/18,Average
CRPS,0.36651888489723206,0.2644612789154053,0.20238016545772552,10.499920845031738,2.8333202935755253
NLL,5.1535515785217285,1.928286075592041,0.49851542711257935,22.516807556152344,7.524290159344673
MAE,0.4236862063407898,0.3458404541015625,0.27191174030303955,10.947120666503906,2.9971397668123245
RMSE,0.7729332447052002,0.3975980281829834,0.3960829973220825,32.88656234741211,8.613294154405594
SMAPE,8.306586905701518,10.887234588789811,7.0041050323068275,20.366052078874144,11.640994651418076
Corr,0.9273846243437487,0.9155763860678912,0.9600359917893705,0.1713426477862498,0.743584912496815
MB Log,-2.7305524349212646,0.4708796441555023,1.900558352470398,-inf,-inf
SDP,-8.0,-18.0,-15.0,-35.0,19.0
