,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.323220819234848,0.3744633197784424,0.31613224744796753,0.6537438035011292,0.41689004749059677
RMSE,0.6157765984535217,0.5339061617851257,0.5712966918945312,1.2453455924987793,0.7415812611579895
SMAPE,5.994364594760006,9.12079107565958,6.880991164952108,10.536341209934182,8.133122011326469
Corr,0.961829666242178,0.8235580184761682,0.9262178294540854,0.915324974412384,0.9067326221462039
MB Log,,,,,
SDP,-13.0,69.0,-22.0,27.0,15.25
