,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.25866958498954773,0.4041655957698822,0.30992835760116577,0.5957174897193909,0.39212025701999664
RMSE,0.47647151350975037,0.5244355797767639,0.5161274671554565,1.182853102684021,0.674971915781498
SMAPE,4.82401286085991,10.674335917488474,6.679107456991117,8.191588937419734,7.592261293189808
Corr,0.9765314661410561,0.9261457787349893,0.959187204149563,0.8415856086220823,0.9258625144119227
MB Log,,,,,
SDP,4.0,2.0,-13.0,-12.0,4.75
