,2014/15,2015/16,2016/17,2017/18,Average
CRPS,,,,,
NLL,,,,,
MAE,0.2335321307182312,0.22540292143821716,0.2615775465965271,0.40160176157951355,0.28052859008312225
RMSE,0.4246796667575836,0.29438063502311707,0.4468322694301605,0.7153524160385132,0.4703112468123436
SMAPE,4.689517086499357,6.76070458250619,5.651560744194135,6.0623806470060995,5.791040765051445
Corr,0.9791091021294033,0.9391826702499894,0.966577468041507,0.9360040685883696,0.9552183272523174
MB Log,,,,,
SDP,-2.0,1.0,-9.0,-8.0,4.5
